title,url,summary
"Nifty, Sensex turn choppy post RBI policy outcome",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/nifty-sensex-turn-choppy-post-rbi-policy-outcome/videoshow/50819040.cms,
RBI policy broadly in line with market expectations: Finance Ministry,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-broadly-in-line-with-market-expectations-finance-ministry/articleshow/50820647.cms,"RBI Governor Raghuram Rajan also said if the Budget makes enough structural reforms to boost growth, the central bank could chip in with cheaper money to boost growth."
"Sensex, Nifty trade lower ahead of RBI policy outcome",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-trade-lower-ahead-of-rbi-policy-outcome/articleshow/92072704.cms,"Among bluechip counters, ONGC zoomed over 2 per cent, whereas SBI Life, Tata Steel, NTPC and JSW Steel gained over a per cent each."
Top debt mutual fund managers react to RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/top-debt-mutual-fund-managers-react-to-rbi-policy/articleshow/89476858.cms,The RBI has surprised the market with a status quo on policy rates and the decision to maintain an accommodative stance on rates.
"Sensex rangebound, Nifty tests 7950 post RBI policy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/sensex-rangebound-nifty-tests-7950-post-rbi-policy/videoshow/49995114.cms,
Rupee steady at 64.38 ahead of RBI policy outcome,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-steady-at-64-38-ahead-of-rbi-policy-outcome/articleshow/61934505.cms,The Indian currency soared to a fresh 3-month peak of 64.21 in early trade before retreating sharply.
RBI Policy: Invest in short-term debt mutual funds,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/rbi-policy-invest-in-short-term-debt-mutual-funds/articleshow/55851923.cms,"You should always pick up an investment option depending on your goal, investment horizon and risk profile. Experts typically ask investors to opt for debt mutual funds for their short-term goals."
RBI policy action to drive growth in rate sensitives: Experts,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-action-to-drive-growth-in-rate-sensitives-experts/articleshow/49156821.cms,Home and corporate loans will cost less as the Reserve Bank today lowered the key interest rate by 0.50 per cent -- the biggest cut in over three years -- to bolster the economy.
Here's how RBI policy moved rate futures market,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/heres-how-rbi-policy-moved-rate-futures-market/articleshow/57023458.cms,"The number of open interest contracts surged to 2,19,890 on February 6 from 1,53,299 six days earlier, an increase of 43%."
Rate-sensitive stocks rise ahead of RBI policy decision,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rate-sensitive-stocks-rise-ahead-of-rbi-policy-decision/articleshow/63623904.cms,The BSE bank index rose 1.75 per cent to a high of 27417.10 points.
RBI's policy normalisation would be in 3 stages: Nilesh Shah,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/rbis-policy-normalisation-would-be-in-3-stages-nilesh-shah/articleshow/88158985.cms,"""There will be three stages in normalisation of path. First will be reduction in reverse repo and repo rate corridor. Second will be change of stance from accommodative to neutral, and the third will be repo rate hike."""
Top debt mutual fund managers react to RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/top-debt-mutual-fund-managers-react-to-rbi-policy/articleshow/88162093.cms,Many market participants expected a rate hike this time because of the concerns surrounding inflation.
"Banks, autos gain momentum post RBI policy review",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/banks-autos-gain-momentum-post-rbi-policy-review/articleshow/24860014.cms,"The S&P BSE Banking index was trading 1.03 per cent higher at 12,303, while the BSE Auto index was trading 0.9 per cent higher at 11,901."
Here's why Abheek Barua is disappointed with RBI policy outcome,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/heres-why-abheek-barua-is-disappointed-with-rbi-policy-outcome/articleshow/112367037.cms,"And just as an early pivot or a premature pivot can cause problems down the road, the inability to pivot or create room for a pivot could lead to problems later on. Again, I mean, this is just not my words, but this is what the dissent within the MPC is about."
RBI policy action in Jan will be critical for markets: IL&FS,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/experts/rbi-policy-action-in-jan-will-be-critical-for-markets-ilfs/videoshow/27958486.cms,ILFS-view.jpg
Rate-sensitive stocks gain ahead of RBI policy meet,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rate-sensitive-stocks-gain-ahead-of-rbi-policy-meet/articleshow/27570919.cms,"At 10:00 a.m.; the S&P BSE Bankex was up 0.26 per cent, the S&P Auto Index was 0.42 per cent higher and the S&P BSE Realty Index gained 0.71 per cent."
RBI policy review: 'Pragmatic' move to counter slowing economy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/view-rbi-move-fails-to-enthuse-bond-market/articleshow/68718935.cms,The monetary panel voted 4-2 in favour of 25 bps rate cut.
RBI Policy: Best investment strategy for mutual fund investors,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/rbi-policy-best-investment-strategy-for-mutual-fund-investors/articleshow/105828902.cms,"The Reserve Bank of India has been holding policy rates since February this year. The apex bank had raised policy rates by 2.5% before the pause, starting from May 2022, to contain the inflationary pressure in the economy."
"No US Fed effect, domestic factors to guide RBI policy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/indicators/no-us-fed-effect-domestic-factors-to-guide-rbi-policy/articleshow/106001289.cms,"The latest US Federal Reserve's statement, signalling three rate cuts next year, is unlikely to change interest rate trajectory in India with the monetary policy committee focussing on domestic factors but could nudge the central bank to revise its stance, say economists."
RBI policy: All eyes on minutes from MPC meet,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/policy/rbi-policy-all-eyes-on-minutes-from-mpc-meet/videoshow/54658983.cms,
"RBI policy: Lending norms, exposure limits eased for NBFCs",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-policy-lending-norms-exposure-limits-eased-for-nbfcs/articleshow/70567295.cms,The Reserve Bank of India today relaxed bank lending norms to non- banking finance companies and eased bank’s exposure limits to help the sector under stress.
Interest rate sensitive stocks gain ahead of RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/interest-rate-sensitive-stocks-gain-ahead-of-rbi-policy/articleshow/22768775.cms,"Interest rate sensitive banking and realty stocks today attracted strong buying, surging up to 22.5 per cent ahead of the RBI's mid-quarter monetary policy."
"RBI policy impact: Banking stocks crack, then recoup losses",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-impact-banking-stocks-crack-then-recoup-losses/articleshow/29486411.cms,Rate-sensitive stocks which plunged in trade after the RBI decided to raise repo rates by 25 bps to 8% recouped most of the losses.
RBI policy: What is in store for debt mutual fund investors?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/rbi-policy-what-is-in-store-for-debt-mutual-fund-investors/articleshow/77279901.cms,The monetary policy committee (the MPC) will meet in the first week of August 2020 to deliberate and are likely to have their task cut out with the economy staring at a contraction and the need to manage inflation.
'RBI policy augurs well for return to high-growth path',https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/experts/rbi-policy-augurs-well-for-return-to-high-growth-path/videoshow/4831315.cms,kochhar.jpg
What mutual fund managers say about RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/what-fund-managers-say-about-rbi-policy/articleshow/67884093.cms,"he RBI cut repo rate by 25 basis points (100 basis points = 1%) to 6.25 per cent, for the first time after August 2017."
CLSA retains cautious view on markets after RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/clsa-retains-cautious-view-on-markets-after-rbi-policy/articleshow/67910624.cms,Meetings in Asia suggest that it is becoming difficult for investors to allocate more to India.
Nifty ends flat ahead of RBI policy; Wipro up,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/nifty-ends-flat-ahead-of-rbi-policy-wipro-up/videoshow/17005469.cms,mkt1.jpg
Builders unhappy with RBI policy; seek interest rate cut,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/builders-unhappy-with-rbi-policy-seek-interest-rate-cut/articleshow/17022114.cms,Realty firms and property consultants today expressed disappointment over RBI's decision to keep key policy rate unchanged.
"Banking, auto stocks trade cautiously ahead of RBI policy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/banking-auto-stocks-trade-cautiously-ahead-of-rbi-policy/articleshow/15289348.cms,"The BSE Banking index was trading 0.4 per cent lower, led by losses in BoB, Punjab National Bank and State Bank of India."
RBI policy reflects cautious stance: Montek Singh Ahluwalia,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/rbi-policy-reflects-cautious-stance-montek-singh-ahluwalia/articleshow/15292789.cms,Planning Commission today said that RBI has taken a cautious stance due to sticky inflation in its quarterly review by keeping the key rates unchanged.
Top three key risks for markets from RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/top-three-key-risks-for-markets-from-rbi-policy/articleshow/46836365.cms,RBI has stated that its next rate action would be determined by pace of transmission of the earlier two rate cuts on the lending rates.
Sensex rises to six-week high; RBI policy eyed,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/sensex-rises-to-six-week-high-rbi-policy-eyed/videoshow/14228794.cms,mkt1.jpg
Sensex slips for third day ahead of RBI policy outcome,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-slips-for-third-day-ahead-of-rbi-policy-outcome/videoshow/64464895.cms,
