title,url,summary,War_Sentiment_Label,War_Pos,War_Neg,War_Neu
"India optimism soars as bond yields hit yearly low; 4 ways it impacts market, economy & sectors",https://economictimes.indiatimes.com/markets/bonds/india-optimism-soars-as-bond-yields-hit-yearly-low-4-ways-it-impacts-market-economy-sectors/articleshow/100445412.cms,"Indian 10-year government rates fell to a one-year low of 6.99% due to the drop in crude oil prices and the release of liquidity into the market by the RBI. The decline in bond yields is expected to benefit the economy by stimulating consumption and investment. Sectors such as real estate, infrastructure, and utilities are anticipated to gain from the lower borrowing costs. However, the Reserve Bank of India's decision to retain or lower interest rates in response to the declining bond yields is still uncertain and dependent on several factors such as inflation rate, crude oil prices, and global economic growth.",Negative,0.015489577082917094,0.9250560104846954,0.05945442616939545
10-year-bond yields rise to 7.9%,https://economictimes.indiatimes.com/markets/bonds/10-year-bond-yields-rise-to-7-9/articleshow/18234727.cms,Yields on ten year bonds rose to 7.90% after opening at 7.88 per cent in the morning as many in the bond market expect the RBI to pause or at best do a token rate cut of 25 basis points.,Positive,0.9318993091583252,0.03950807824730873,0.028592590242624283
"Assembly poll results, RBI policy among 7 factors that will drive Dalal Street this week",https://economictimes.indiatimes.com/markets/stocks/news/assembly-poll-results-rbi-policy-among-7-factors-that-will-drive-dalal-street-next-week/articleshow/105685089.cms,"The strong momentum seen last week has led to the hope of the momentum continuing in the week ahead. However, sustenance of the momentum depends on the outcome of certain crucial events such as the outcome of the assembly elections that took place in 5 states, the outcome of which will be out on Sunday.",Neutral,0.172700896859169,0.012255607172846794,0.8150435090065002
"RBI Policy Rate: No tango with repo, yet RBI moves ease rates",https://economictimes.indiatimes.com/news/economy/policy/rbi-policy-rate-no-tango-with-repo-yet-rbi-moves-ease-rates/articleshow/108775528.cms,"The Reserve Bank of India (RBI) has indirectly eased policy rates through consistent liquidity injections, leading to a decline in the weighted average call rate (WACR) towards the benchmark repo rate. This trend reflects increased confidence in liquidity management strategies, supported by government spending and proactive RBI operations. Analysts suggest a shift towards containing inflation while maintaining stable borrowing costs.",Positive,0.4959661513566971,0.45237849932163954,0.051655334420502186
Market consolidation or rebound? Daylynn Pinto on the road ahead for investors,https://economictimes.indiatimes.com/markets/expert-view/market-consolidation-or-rebound-daylynn-pinto-on-the-road-ahead-for-investors/articleshow/119586350.cms,"Daylynn Pinto of Bandhan AMC explains the current market consolidation after five strong years, highlighting concerns such as the slowdown, global recession risks, and potential tariffs impact. Pinto justifies underweighting capital goods due to stretched valuations and anticipated limited private capex, while stressing the positive outlook on financial services and autos amid favorable regulatory and liquidity factors.",Positive,0.6190234422683716,0.3456982374191284,0.03527840971946716
"RBI policy: Central bank needs to take measures to support liquidity, says SK Ghosh, SBI",https://economictimes.indiatimes.com/markets/expert-view/rbi-policy-central-bank-needs-to-take-measures-to-support-liquidity-sk-ghosh-sbi/articleshow/64480828.cms,“Agricultural sector is showing signs of distress while the industry and service sectors have been peaking up.”,Negative,0.026850569993257523,0.95803302526474,0.01511633861809969
RBI pause like Sachin Tendulkar stroke on tricky pitch: Nilesh Shah,https://economictimes.indiatimes.com/markets/stocks/news/rbi-pause-like-sachin-tendulkar-stroke-on-tricky-pitch-nilesh-shah/articleshow/99287304.cms,"“The RBI’s pause is like Sachin's stroke on a tricky pitch but with eyes set in and having the luxury of hitting the ball wherever he wanted. The RBI had the option of a rate hike or a pause. The pause was not entirely unexpected,"" said Nilesh Shah, MD, Kotak AMC.",Neutral,0.14100312814116478,0.05087720602750778,0.8081196745236715
RBI likely to go for a prolonged policy rate pause: ICICI Bank report,https://economictimes.indiatimes.com/news/economy/indicators/rbi-likely-to-go-for-a-prolonged-policy-rate-pause-icici-bank-report/articleshow/128631839.cms,"ICICI Bank Global Markets said the chances of a policy rate hike are low due to benign core inflation and expects a prolonged pause in rates through 2026-27, with the focus shifting to regular durable liquidity infusion to support monetary transmission.",Negative,0.021563507616519928,0.905906081199646,0.07253044098615646
RBI Monetary Policy meet: When and where to watch Guv Shaktikanta Das' live address,https://economictimes.indiatimes.com/news/economy/policy/rbi-monetary-policy-meet-when-and-where-to-watch-guv-shaktikanta-das-live-address/articleshow/115993085.cms,RBI policy date and time: The Reserve Bank of India's Monetary Policy Committee (MPC) will announce its bi-monthly policy decisions on December 6. Experts predict a potential focus on liquidity measures and a steady repo rate of 6.5%. The MPC will address slowing GDP growth and elevated inflation amidst diverse expert opinions on necessary policy adjustments.,Positive,0.7359907627105713,0.02151192771270871,0.24249733611941338
"RBI Policy: Hope for easier home loan, car loan becomes slim",https://economictimes.indiatimes.com/wealth/personal-finance-news/rbi-policy-hope-for-easier-home-loan-car-loan-becomes-slim/articleshow/58047595.cms,"The central bank raises reverse repo rate by 25 basis points to 6%, a measure to reward banks for parking excess fund with it.",Positive,0.6400284171104431,0.042868804186582565,0.3171027600765228
Banks drag Sensex 350 points lower ahead of RBI policy decision,https://economictimes.indiatimes.com/markets/stocks/news/banks-drag-sensex-nifty-lower-ahead-rbi-policy-decision/articleshow/102558474.cms,"From the Sensex stocks, ICICI Bank, Maruti, HCL Tech, Wipro, HUL, and Reliance Industries opened in the red, whereas Sun Pharma, NTPC, Power Grid, Titan, Bajaj Finserv, and Nestle opened higher.",Positive,0.8015317320823669,0.03424256294965744,0.16422578692436218
India bonds flat as traders look ahead to RBI policy; liquidity ebbs,https://economictimes.indiatimes.com/markets/bonds/india-bonds-flat-as-traders-look-ahead-to-rbi-policy-liquidity-ebbs/articleshow/122829479.cms,Indian government bonds remained stable. Traders avoided major new investments before the upcoming monetary policy review. Banking system liquidity tightened. The yield on the benchmark 10-year bond was at 6.2993%. The Reserve Bank of India's next monetary policy decision is due on August 6. Some traders anticipate another rate cut. Overnight index swap rates remained rangebound in early deals.,Neutral,0.022332049906253815,0.10341742634773254,0.8742505311965942
Rupee faces stiff resistance at 58.50 – 58/$; RBI policy eyed,https://economictimes.indiatimes.com/markets/forex/rupee-faces-stiff-resistance-at-58-50-58/-rbi-policy-eyed/articleshow/21339299.cms,RBI continuous efforts to stem rupee fall seems to paying off as the Indian unit is not only is off its all-time low of 61.21 but has turned around to trade at more than a one-month high today.,Positive,0.6862453818321228,0.2680598497390747,0.04569472372531891
RBI policy rally fizzled out; traders should cut longs: Analysts,https://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-rally-fizzled-out-traders-should-cut-longs-analysts/articleshow/43893924.cms,"According to RBI, there are number of disinflationary factors underway such as lower oil prices and stable rates are positive for inflation.",Positive,0.7717646360397339,0.03866258263587952,0.18957269191741943
Top debt fund managers speak about the hits and misses of RBI policy,https://economictimes.indiatimes.com/mf/analysis/top-debt-fund-managers-speak-about-the-hits-and-misses-of-rbi-policy/articleshow/85093890.cms,The monetary policy committee decided to even retain the status quo of the stance as ‘accommodative’ through unanimous voting.,Neutral,0.18338075280189514,0.02884310483932495,0.7877761125564575
RBI's policy rate hike likely to hit housing demand: Realty industry,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/rbis-policy-rate-hike-likely-to-hit-housing-demand-realty-industry/articleshow/91318800.cms,"Commenting on the policy, industry body CREDAI's President Harsh Vardhan Patodia, said, ""The low repo rates had given a boost to the real estate sector during the course of the pandemic. Raising of repo rate by RBI is a surprise for real estate industry given the inflationary trends.""",Positive,0.8742704093456268,0.04390621650964022,0.08182346075773239
RBI Policy: Loans cheaper after first rate cut since 2020,https://economictimes.indiatimes.com/news/economy/policy/rbi-governors-maiden-policy-announcement-brings-relief-to-home-auto-and-msme-borrowers/articleshow/118001832.cms,"RBI Governor Sanjay Malhotra announced a 25-basis point cut in the policy repo rate, aligned with the Union Budget to boost consumer spending. This is the first reduction in five years, leading banks to likely lower their loan rates similarly, impacting home, auto, and MSME borrowers positively after a series of previous rate hikes.",Negative,0.05175274983048439,0.9306624531745911,0.01758473552763462
RBI's policy stance turning accommodative shows signs of easing: SBI Report,https://economictimes.indiatimes.com/news/economy/policy/rbis-policy-stance-turning-accommodative-shows-signs-of-easing-sbi-report/articleshow/120145190.cms,"The RBI has adopted a more accommodative policy stance as inflation expectations ease. A State Bank of India report says the shift is linked to changing household expectations, not just past data. With inflation forecast at 8.9% over the next three months, the RBI appears focused on supporting growth while keeping inflation in check.",Positive,0.4577416330575943,0.3539937688037753,0.18826457858085632
